Date,Month,FileOrigin,Description,Amount,Category
2024-10-14,2024-10,Monzo Joint October,SumUp  *Nkora Limited  St Albans     GBR,-7.9,Shopping
2024-10-14,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK            AMAZON.CO.UK,104.99,Shopping
2024-10-14,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*TQ8MJ6WU4  AMAZON.CO.UK,-104.99,Shopping
2024-10-14,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*TQ96187W4  AMAZON.CO.UK,-104.99,Shopping
2024-10-14,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE*TQ8GM9IR4  AMAZON.CO.UK,-8.49,Shopping
2024-10-14,2024-10,Monzo Joint October,NYX*HiTecWashroomsSolu London        GBR,0.5,Uncategorized
2024-10-14,2024-10,Monzo Joint October,NYX*HiTecWashroomsSolu London        GBR,0.5,Uncategorized
2024-10-14,2024-10,Monzo Joint October,WWW.VOXI.CO.UK         NEWBURY       GBR,-10.0,Utilities
2024-10-14,2024-10,Monzo Joint October,SQ *JOLENE HORNSEY ROA London        GBR,-11.3,activities
2024-10-14,2024-10,Monzo Joint October,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-3.9,groceries
2024-10-14,2024-10,Monzo Joint October,SAINSBURYS- FETTER LAN LONDON        GBR,-1.5,groceries
2024-10-15,2024-10,Monzo Lara Flex October,Wetransfer Bb2119b7,-11.0,Shopping
2024-10-15,2024-10,Amex Joint JulyOctober,LIME*RIDE FZY2          LONDON,-2.32,Transportation
2024-10-15,2024-10,Monzo Joint October,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.0,groceries
2024-10-16,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-8.2,Shopping
2024-10-16,2024-10,Monzo Joint October,PPOINT_*NEWCROSS LO LT LONDON        GBR,-2.35,Shopping
2024-10-16,2024-10,Monzo Joint October,Zettle_*Raj Swamy      London        GBR,-3.0,Shopping
2024-10-16,2024-10,Monzo Joint October,Adobe                  ADOBE.LY/BILL IRL,-19.97,Subscriptions
2024-10-16,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-5.5,Transportation
2024-10-16,2024-10,Monzo Nicholas Flex JulyOctober,Lime Pass Fzy2,-36.99,Transportation
2024-10-16,2024-10,Monzo Joint October,M&S SIMPLY FOOD-SSP    LONDON BRIDGE GBR,-9.0,activities
2024-10-16,2024-10,Monzo Joint October,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.75,groceries
2024-10-17,2024-10,Amex Joint JulyOctober,APPLE.COM/BILL          HOLLYHILL,-19.99,Subscriptions
2024-10-17,2024-10,Amex Joint JulyOctober,PRIME VIDEO *T38DC5PM4  353-12477661,-5.99,Subscriptions
2024-10-17,2024-10,Monzo Joint October,TfL Unpaid Fares       TFL.gov.uk/CP GBR,-0.1,Transportation
2024-10-17,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-10.0,Transportation
2024-10-17,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-9.2,Transportation
2024-10-17,2024-10,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-3.9,groceries
2024-10-17,2024-10,Monzo Nicholas Flex JulyOctober,WAITROSE               LONDON        GBR,-5.6,groceries
2024-10-18,2024-10,Monzo Joint October,Monthly Money Pot,200.0,Nothing
2024-10-18,2024-10,Monzo Lara Flex October,www.jacksonsart.com    London        GBR,-33.1,Shopping
2024-10-18,2024-10,Monzo Joint October,Apple,-5.99,Subscriptions
2024-10-18,2024-10,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SF   CROUCH END    GBR,-14.5,groceries
2024-10-19,2024-10,Monzo Joint October,Zettle_*TURNING EARTH  LONDON        GBR,-21.0,Shopping
2024-10-19,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*T300X6DK4  AMAZON.CO.UK,-21.97,Shopping
2024-10-19,2024-10,Monzo Joint October,GAILS - CROUCH END     LONDON        GBR,-23.3,activities
2024-10-19,2024-10,Monzo Nicholas Flex JulyOctober,GAILS - CROUCH END     LONDON        GBR,-7.8,activities
2024-10-19,2024-10,Monzo Nicholas Flex JulyOctober,CLOCKTOWER GREENS      LONDON        GBR,-0.99,activities
2024-10-19,2024-10,Monzo Joint October,SAINSBURY S CROUCH END LONDON        GBR,-11.8,groceries
2024-10-19,2024-10,Monzo Nicholas Flex JulyOctober,Crouch End Greens LTD  London        GBR,-2.99,groceries
2024-10-20,2024-10,Monzo Joint October,WAITROSE               LONDON        GBR,-16.45,groceries
2024-10-20,2024-10,Amex Joint JulyOctober,SAINSBURYS ONLINE       LONDON,1.35,groceries
2024-10-20,2024-10,Amex Joint JulyOctober,SAINSBURYS ONLINE       LONDON,-91.17,groceries
2024-10-21,2024-10,Monzo Joint October,SumUp  *Nkora Limited  St Albans     GBR,-7.9,Shopping
2024-10-21,2024-10,Monzo Joint October,Zettle_*GPX music      Surrey        GBR,-2.0,Shopping
2024-10-21,2024-10,Monzo Joint October,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.0,Transportation
2024-10-21,2024-10,Monzo Joint October,SQ *JOLENE HORNSEY ROA London        GBR,-7.4,activities
2024-10-21,2024-10,Monzo Joint October,XING LONG MEN CHINATOW LONDON        GBR,-22.68,activities
2024-10-21,2024-10,Monzo Joint October,Bun House Chinatown    London        GBR,-14.8,activities
2024-10-21,2024-10,Monzo Joint October,Old Bell Tavern        LONDON        GBR,-40.4,activities
2024-10-21,2024-10,Monzo Nicholas Flex JulyOctober,Old Bell Tavern        LONDON        GBR,-34.96,activities
2024-10-21,2024-10,Monzo Nicholas Flex JulyOctober,Old Bell Tavern        LONDON        GBR,-33.44,activities
2024-10-22,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-11.97,Shopping
2024-10-22,2024-10,Monzo Joint October,Zettle_*Joe Franco Mus LONDON        GBR,-3.0,Shopping
2024-10-23,2024-10,Amex Joint JulyOctober,TURNING EARTH LEYTON    LONDON,-245.0,Subscriptions
2024-10-23,2024-10,Amex Joint JulyOctober,TURNING EARTH LEYTON    LONDON,-245.0,Subscriptions
2024-10-23,2024-10,Monzo Nicholas Flex JulyOctober,BOOTS 0707             SEDLEY PLACE  GBR,-11.55,Toiletries
2024-10-23,2024-10,Monzo Lara Flex October,Lime Pass X23q,-36.99,Transportation
2024-10-23,2024-10,Monzo Joint October,Lime Ride X23q,-1.74,Transportation
2024-10-23,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.7,Transportation
2024-10-23,2024-10,Monzo Nicholas Flex JulyOctober,SQ *JOLENE HORNSEY ROA London        GBR,-11.3,activities
2024-10-24,2024-10,Monzo Nicholas Flex JulyOctober,Flex,-1.95,Nothing
2024-10-24,2024-10,Monzo Nicholas Flex JulyOctober,Flex,-65.0,Nothing
2024-10-24,2024-10,Monzo Nicholas Flex JulyOctober,Flex,-0.3,Nothing
2024-10-24,2024-10,Monzo Nicholas Flex JulyOctober,Flex,-10.0,Nothing
2024-10-24,2024-10,Monzo Lara Flex October,Sp Connolly England,-32.5,Shopping
2024-10-24,2024-10,Monzo Nicholas Flex JulyOctober,Cursor,-15.47,Subscriptions
2024-10-24,2024-10,Monzo Lara Flex October,London Doctors Clinic,-20.0,Toiletries
2024-10-24,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-10-24,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-10-25,2024-10,Monzo Joint October,CONNOLLY RETAIL LT,1766.91,Income
2024-10-25,2024-10,Monzo Lara Flex October,Flex,1395.34,Nothing
2024-10-25,2024-10,Monzo Joint October,APPLE.COM/BILL         APPLE.COM/BIL IRL,-9.99,Subscriptions
2024-10-25,2024-10,Monzo Lara Flex October,LONDON DOCTORS CLINIC  LONDON        GBR,-236.7,Toiletries
2024-10-25,2024-10,Monzo Joint October,TfL Unpaid Fares       TFL.gov.uk/CP GBR,0.1,Transportation
2024-10-25,2024-10,Monzo Joint October,TfL Unpaid Fares       TFL.gov.uk/CP GBR,0.1,Transportation
2024-10-25,2024-10,Monzo Joint October,TfL Unpaid Fares       TFL.gov.uk/CP GBR,-0.1,Transportation
2024-10-25,2024-10,Monzo Joint October,TfL Travel Charge      TFL.gov.uk/CP GBR,-6.0,Transportation
2024-10-25,2024-10,Monzo Joint October,Trainline.Com          London        GBR,-38.8,Transportation
2024-10-25,2024-10,Monzo Joint October,M&S SIMPLY FOOD-SSP    LONDON BRIDGE GBR,-8.15,activities
2024-10-25,2024-10,Monzo Joint October,M&S SIMPLY FOOD - SSP  CHARING CROSS GBR,-1.65,activities
2024-10-25,2024-10,Monzo Joint October,MCDONALDS              LONDON        GBR,-4.37,activities
2024-10-25,2024-10,Monzo Joint October,Lara Antoniades,-1500.0,pay lara
2024-10-25,2024-10,Monzo Joint October,Lara Antoniades,113.11,pay lara
2024-10-26,2024-10,Monzo Joint October,Zettle_*TURNING EARTH  LONDON        GBR,-18.0,Shopping
2024-10-26,2024-10,Monzo Joint October,TfL Travel Charge      TFL.gov.uk/CP GBR,-6.0,Transportation
